Timestamp_ms,Centered_EMG,RMS_Envelope
3347886,-200.2028,575.5856
3347887,-314.2028,575.7496
3347888,-428.2028,576.0546
3347889,-550.2028,576.5665
3347890,-749.2028,577.5343
3347891,-989.2028,579.2261
3347892,-1103.2028,581.3207
3347893,-1053.2028,583.2234
3347894,-951.2028,584.6107
3347895,-878.2028,585.1369
3347896,-844.2028,584.3654
3347897,-806.2028,581.7142
3347898,-768.2028,578.2189
3347899,-714.2028,576.0202
3347900,-585.2028,575.4788
3347901,-477.2028,575.8071
3347902,-398.2028,575.8559
3347903,-174.2028,575.0664
3347904,160.7972,574.0191
3347905,533.7972,573.7352
3347906,776.7972,574.5762
3347907,769.7972,575.5950
3347908,517.7972,575.7761
3347909,231.7972,575.3726
3347910,-56.2028,574.9728
3347911,-315.2028,575.0123
3347912,-543.2028,575.5251
3347913,-696.2028,576.2304
3347914,-747.2028,576.8565
3347915,-774.2028,577.4006
3347916,-711.2028,577.7427
3347917,-558.2028,577.8437
3347918,-445.2028,577.8483
3347919,-351.2028,577.8116
3347920,-313.2028,577.8615
3347921,-303.2028,578.0014
3347922,-363.2028,578.2253
3347923,-460.2028,578.5225
3347924,-571.2028,578.9225
3347925,-621.2028,579.3703
3347926,-428.2028,579.4645
3347927,0.7972,579.3042
3347928,407.7972,579.5264
3347929,804.7972,580.6401
3347930,1079.7972,582.6195
3347931,1096.7972,584.5305
3347932,868.7972,585.4540
3347933,561.7972,585.5002
3347934,247.7972,585.2433
3347935,-42.2028,585.0438
3347936,-170.2028,585.0602
3347937,-121.2028,585.0480
3347938,116.7972,584.7729
3347939,341.7972,584.4613
3347940,407.7972,584.2342
3347941,215.7972,584.0605
3347942,-169.2028,584.0907
3347943,-619.2028,584.7319
3347944,-955.2028,586.2576
3347945,-1115.2028,588.3645
3347946,-1117.2028,590.4739
3347947,-975.2028,592.0142
3347948,-760.2028,592.8868
3347949,-542.2028,593.3054
3347950,-424.2028,593.5845
3347951,-395.2028,593.8475
3347952,-428.2028,594.1536
3347953,-521.2028,594.6104
3347954,-623.2028,595.2580
3347955,-678.2028,595.9905
3347956,-702.2028,596.7303
3347957,-751.2028,597.5658
3347958,-744.2028,598.4044
3347959,-584.2028,598.9308
3347960,-350.2028,599.1185
3347961,17.7972,599.1118
3347962,432.7972,599.4244
3347963,742.7972,600.3345
3347964,945.7972,601.7832
3347965,1010.7972,603.4392
3347966,948.7972,604.9203
3347967,913.7972,606.2918
3347968,805.7972,607.3243
3347969,663.7972,608.0115
3347970,595.7972,608.5838
3347971,559.7972,609.0957
3347972,438.7972,609.3460
3347973,166.7972,609.2116
3347974,-204.2028,609.0210
3347975,-526.2028,609.3306
3347976,-759.2028,610.2658
3347977,-935.2028,611.5985
3347978,-966.2028,612.4818
3347979,-862.2028,612.3262
3347980,-763.2028,611.4357
3347981,-634.2028,610.0776
3347982,-348.2028,608.2621
3347983,-58.2028,606.5183
3347984,159.7972,605.2742
3347985,193.7972,604.6533
3347986,97.7972,604.5302
3347987,-75.2028,604.5022
3347988,-267.2028,604.1357
3347989,-457.2028,603.3458
3347990,-507.2028,601.9842
3347991,-462.2028,599.9627
3347992,-407.2028,597.7859
3347993,-300.2028,595.9272
3347994,-169.2028,594.8260
3347995,-57.2028,594.3407
3347996,-59.2028,594.1642
3347997,-170.2028,594.1299
3347998,-298.2028,594.1880
3347999,-424.2028,594.3530
3348000,-575.2028,594.7032
3348001,-747.2028,595.3986
3348002,-941.2028,596.7511
3348003,-1134.2028,598.8896
3348004,-1292.2028,601.6548
3348005,-1351.2028,604.5701
3348006,-1309.2028,607.1327
3348007,-1144.2028,608.7889
3348008,-972.2028,609.4518
3348009,-798.2028,609.1210
3348010,-604.2028,607.7511
3348011,-409.2028,605.7640
3348012,-279.2028,604.2074
3348013,-215.2028,603.4869
3348014,-108.2028,603.2989
3348015,131.7972,603.3189
3348016,416.7972,603.5966
3348017,689.7972,604.3295
3348018,916.7972,605.5900
3348019,951.7972,606.8704
3348020,724.7972,607.5760
3348021,373.7972,607.7867
3348022,70.7972,607.7435
3348023,-135.2028,607.3835
3348024,-295.2028,606.6569
3348025,-411.2028,605.9017
3348026,-492.2028,605.2691
3348027,-558.2028,604.9862
3348028,-682.2028,605.3475
3348029,-823.2028,606.2788
3348030,-904.2028,607.5280
3348031,-828.2028,608.6216
3348032,-635.2028,609.2836
3348033,-423.2028,609.5650
3348034,-200.2028,609.5976
3348035,-55.2028,609.5445
3348036,-61.2028,609.4718
3348037,-167.2028,609.4374
3348038,-294.2028,609.5335
3348039,-317.2028,609.6677
3348040,-269.2028,609.7321
3348041,-247.2028,609.7837
3348042,-280.2028,609.8997
3348043,-201.2028,609.9583
3348044,-153.2028,609.9110
3348045,-157.2028,609.8295
3348046,-217.2028,609.8433
3348047,-266.2028,609.9435
3348048,-224.2028,610.0202
3348049,-139.2028,609.9732
3348050,-118.2028,609.7591
3348051,-151.2028,609.3729
3348052,-172.2028,608.8803
3348053,-110.2028,608.3043
3348054,-60.2028,607.7139
3348055,-43.2028,607.1723
3348056,-92.2028,606.5887
3348057,-182.2028,606.0192
3348058,-223.2028,605.7016
3348059,-264.2028,605.7596
3348060,-302.2028,605.7946
3348061,-393.2028,605.0965
3348062,-442.2028,603.5580
3348063,-473.2028,601.3948
3348064,-527.2028,598.8309
3348065,-589.2028,596.1372
3348066,-572.2028,593.2790
3348067,-511.2028,590.9281
3348068,-431.2028,589.6597
3348069,-414.2028,589.3824
3348070,-478.2028,589.7026
3348071,-653.2028,590.4169
3348072,-942.2028,591.7859
3348073,-1180.2028,593.7563
3348074,-1183.2028,595.4927
3348075,-1038.2028,596.4066
3348076,-766.2028,596.1646
3348077,-407.2028,595.3869
3348078,-107.2028,594.7907
3348079,73.7972,594.4901
3348080,176.7972,594.4504
3348081,184.7972,594.5077
3348082,81.7972,594.4822
3348083,-92.2028,594.3694
3348084,-232.2028,594.1406
3348085,-191.2028,593.6876
3348086,37.7972,592.9180
3348087,224.7972,592.1530
3348088,228.7972,591.6152
3348089,85.7972,591.3340
3348090,22.7972,591.2707
3348091,103.7972,591.2695
3348092,325.7972,591.1432
3348093,535.7972,590.9760
3348094,729.7972,590.6741
3348095,838.7972,590.0401
3348096,773.7972,589.3928
3348097,501.7972,588.8700
3348098,151.7972,588.6636
3348099,-222.2028,588.7465
3348100,-587.2028,589.3024
3348101,-893.2028,590.6332
3348102,-1079.2028,592.5995
3348103,-1177.2028,594.9334
3348104,-1275.2028,597.6380
3348105,-1290.2028,600.2212
3348106,-1192.2028,601.9529
3348107,-986.2028,602.3996
3348108,-633.2028,601.4741
3348109,-253.2028,600.2213
3348110,50.7972,599.4687
3348111,402.7972,599.4240
3348112,706.7972,600.1696
3348113,855.7972,601.3877
3348114,766.7972,602.3261
3348115,694.7972,603.0104
3348116,819.7972,603.9401
3348117,887.7972,605.0246
3348118,801.7972,605.8637
3348119,505.7972,606.0870
3348120,118.7972,605.8077
3348121,-284.2028,605.4320
3348122,-638.2028,605.4151
3348123,-937.2028,606.1058
3348124,-1165.2028,607.6822
3348125,-1374.2028,610.3900
3348126,-1501.2028,613.9271
3348127,-1470.2028,617.4073
3348128,-1276.2028,620.0394
3348129,-1151.2028,622.1663
3348130,-1068.2028,623.9898
3348131,-974.2028,625.5072
3348132,-815.2028,626.5612
3348133,-649.2028,627.0815
3348134,-493.2028,626.6222
3348135,-346.2028,624.6749
3348136,-232.2028,621.5445
3348137,-127.2028,618.7190
3348138,-39.2028,616.9716
3348139,38.7972,616.1267
3348140,32.7972,615.7484
3348141,-14.2028,615.5742
3348142,-123.2028,615.4634
3348143,-296.2028,615.4366
3348144,-518.2028,615.6483
3348145,-733.2028,616.3519
3348146,-855.2028,617.5254
3348147,-955.2028,618.9476
3348148,-906.2028,620.0374
3348149,-764.2028,620.4154
3348150,-557.2028,619.9818
3348151,-300.2028,619.2189
3348152,8.7972,618.6233
3348153,322.7972,618.4048
3348154,536.7972,618.5503
3348155,594.7972,618.9317
3348156,497.7972,619.3176
3348157,258.7972,619.3506
3348158,-74.2028,618.9231
3348159,-415.2028,618.3896
3348160,-799.2028,618.5375
3348161,-1031.2028,619.7650
3348162,-1051.2028,621.4221
3348163,-1001.2028,623.0309
3348164,-829.2028,624.1025
3348165,-633.2028,624.6452
3348166,-558.2028,625.0576
3348167,-650.2028,625.7252
3348168,-621.2028,626.3147
3348169,-474.2028,626.5765
3348170,-329.2028,626.6263
3348171,-185.2028,626.5945
3348172,-15.2028,626.5875
3348173,144.7972,626.5457
3348174,357.7972,626.3329
3348175,676.7972,626.1728
3348176,881.7972,626.2466
3348177,708.7972,625.7889
3348178,356.7972,624.6762
3348179,-70.2028,623.3739
3348180,-489.2028,622.6650
3348181,-875.2028,622.9498
3348182,-1111.2028,623.9912
3348183,-1192.2028,625.4815
3348184,-1134.2028,627.1166
3348185,-1019.2028,628.7139
3348186,-859.2028,629.8017
3348187,-438.2028,629.4174
3348188,65.7972,628.0344
3348189,335.7972,626.7366
3348190,288.7972,626.0311
3348191,71.7972,625.7965
3348192,-253.2028,625.8824
3348193,-619.2028,626.4921
3348194,-910.2028,627.7778
3348195,-1039.2028,629.2568
3348196,-988.2028,629.9780
3348197,-838.2028,629.2489
3348198,-635.2028,627.1435
3348199,-156.2028,624.5367
3348200,631.7972,623.4136
3348201,1431.7972,625.8615
3348202,1848.7972,631.1653
3348203,1848.7972,636.5184
3348204,1649.7972,640.4097
3348205,1060.7972,641.5017
3348206,424.7972,640.7184
3348207,-157.2028,639.3818
3348208,-654.2028,638.5170
3348209,-1099.2028,638.7792
3348210,-1419.2028,640.5489
3348211,-1608.2028,643.7118
3348212,-1644.2028,647.4992
3348213,-1534.2028,651.0137
3348214,-1452.2028,654.2432
3348215,-1359.2028,656.8649
3348216,-1263.2028,658.6350
3348217,-1174.2028,659.1243
3348218,-1066.2028,657.6009
3348219,-936.2028,653.9372
3348220,-814.2028,650.0077
3348221,-744.2028,647.3567
3348222,-685.2028,646.3495
3348223,-412.2028,646.2055
3348224,7.7972,646.2003
3348225,337.7972,645.8648
3348226,532.7972,644.7822
3348227,646.7972,643.0355
3348228,743.7972,640.8868
3348229,791.7972,638.2632
3348230,770.7972,635.2996
3348231,614.7972,632.8696
3348232,369.7972,631.5600
3348233,96.7972,631.1658
3348234,-47.2028,631.1567
3348235,65.7972,631.1009
3348236,180.7972,630.9510
3348237,185.7972,630.7434
3348238,-12.2028,630.3395
3348239,-255.2028,629.8449
3348240,-520.2028,629.6083
3348241,-607.2028,629.5896
3348242,-542.2028,629.5517
3348243,-332.2028,629.3749
3348244,-142.2028,629.2070
3348245,-57.2028,629.1275
3348246,-94.2028,629.0919
3348247,-233.2028,629.1622
3348248,-343.2028,629.3487
3348249,-426.2028,629.6339
3348250,-495.2028,629.9995
3348251,-503.2028,630.3780
3348252,-512.2028,630.7910
3348253,-540.2028,631.1824
3348254,-592.2028,631.2866
3348255,-638.2028,631.0694
3348256,-686.2028,630.8765
3348257,-681.2028,630.8447
3348258,-519.2028,630.7074
3348259,-158.2028,630.3728
3348260,177.7972,630.2255
3348261,278.7972,630.3057
3348262,304.7972,630.4508
3348263,243.7972,630.5422
3348264,35.7972,630.5270
3348265,-204.2028,630.5682
3348266,-358.2028,630.7588
3348267,-439.2028,631.0640
3348268,-470.2028,631.4067
3348269,-470.2028,631.7560
3348270,-447.2028,632.0633
3348271,-462.2028,632.3532
3348272,-539.2028,632.7009
3348273,-728.2028,633.3684
3348274,-937.2028,634.5259
3348275,-1128.2028,636.1783
3348276,-1224.2028,638.0095
3348277,-1246.2028,639.7478
3348278,-1211.2028,641.4717
3348279,-1104.2028,643.1679
3348280,-1032.2028,644.8138
3348281,-840.2028,645.8720
3348282,-553.2028,646.2245
3348283,-264.2028,646.1693
3348284,51.7972,646.0220
3348285,164.7972,645.9295
3348286,101.7972,645.7998
3348287,4.7972,645.6189
3348288,19.7972,645.4256
3348289,168.7972,645.2845
3348290,384.7972,645.3811
3348291,579.7972,645.8582
3348292,692.7972,646.5938
3348293,773.7972,647.5191
3348294,948.7972,648.8994
3348295,1188.7972,651.0121
3348296,1202.7972,652.9950
3348297,1029.7972,654.1661
3348298,822.7972,654.6968
3348299,534.7972,654.7107
3348300,70.7972,654.4822
3348301,-428.2028,654.7265
3348302,-887.2028,655.9130
3348303,-1263.2028,658.2712
3348304,-1578.2028,661.9259
3348305,-1819.2028,666.7192
3348306,-1928.2028,672.0702
3348307,-1964.2028,677.5792
3348308,-1916.2028,682.7904
3348309,-1738.2028,687.0341
3348310,-1179.2028,688.9315
3348311,-603.2028,689.3515
3348312,-234.2028,689.3223
3348313,114.7972,689.1912
3348314,546.7972,689.4371
3348315,865.7972,690.4470
3348316,1105.7972,692.2102
3348317,1334.7972,694.5680
3348318,1522.7972,697.2907
3348319,1663.7972,700.4140
3348320,1601.7972,703.5455
3348321,1333.7972,705.9926
3348322,936.7972,707.2032
3348323,595.7972,707.5054
3348324,277.7972,707.3448
3348325,-166.2028,707.1299
3348326,-779.2028,707.7767
3348327,-1353.2028,710.2266
3348328,-1834.2028,714.8714
3348329,-2189.2028,721.5295
3348330,-2241.2028,728.4576
3348331,-2239.2028,735.3058
3348332,-2136.2028,741.4747
3348333,-1801.2028,745.7889
3348334,-1439.2028,748.4275
3348335,-1150.2028,750.0314
3348336,-958.2028,751.1257
3348337,-730.2028,751.7641
3348338,-215.2028,751.7806
3348339,519.7972,752.0546
3348340,1249.7972,753.9247
3348341,1848.7972,757.9729
3348342,1848.7972,761.7345
3348343,1848.7972,765.2822
3348344,1848.7972,768.6586
3348345,1302.7972,769.6465
3348346,693.7972,768.9246
3348347,143.7972,767.8059
3348348,-333.2028,767.2290
3348349,-750.2028,767.6298
3348350,-1149.2028,769.2342
3348351,-1455.2028,771.9810
3348352,-1630.2028,775.2961
3348353,-1671.2028,778.3872
3348354,-1612.2028,780.7840
3348355,-1439.2028,781.8644
3348356,-1179.2028,781.7304
3348357,-903.2028,781.2490
3348358,-586.2028,780.8883
3348359,-284.2028,780.7971
3348360,-73.2028,780.7887
3348361,53.7972,780.5554
3348362,304.7972,780.3614
3348363,433.7972,780.3859
3348364,390.7972,780.4646
3348365,212.7972,780.4692
3348366,-95.2028,780.4499
3348367,-407.2028,780.6105
3348368,-616.2028,781.0179
3348369,-639.2028,781.4701
3348370,-159.2028,781.4481
3348371,537.7972,781.7885
3348372,983.7972,783.0225
3348373,1058.7972,784.4483
3348374,841.7972,785.3464
3348375,373.7972,785.5237
3348376,-76.2028,785.4813
3348377,-440.2028,785.4873
3348378,-729.2028,785.5247
3348379,-971.2028,785.4555
3348380,-1145.2028,785.5087
3348381,-1182.2028,786.2129
3348382,-1145.2028,787.3725
3348383,-958.2028,788.3633
3348384,-779.2028,789.1167
3348385,-616.2028,789.5904
3348386,-397.2028,789.7394
3348387,-270.2028,789.7068
3348388,-218.2028,789.5349
3348389,-189.2028,789.1968
3348390,-201.2028,788.5366
3348391,-230.2028,787.3620
3348392,-283.2028,785.9168
3348393,-350.2028,784.6604
3348394,-349.2028,783.6621
3348395,-40.2028,782.6794
3348396,722.7972,782.4363
3348397,1392.7972,784.0831
3348398,1524.7972,786.2926
3348399,1206.7972,787.4952
3348400,758.7972,787.7914
3348401,313.7972,787.6273
3348402,-127.2028,787.4465
3348403,-575.2028,787.8280
3348404,-939.2028,788.9141
3348405,-1177.2028,790.3083
3348406,-1340.2028,791.8161
3348407,-1463.2028,793.7692
3348408,-1559.2028,796.4895
3348409,-1592.2028,799.5988
3348410,-1519.2028,802.4761
3348411,-1369.2028,804.6854
3348412,-1175.2028,806.0339
3348413,-750.2028,806.1308
3348414,-315.2028,805.5613
3348415,-90.2028,804.8270
3348416,-9.2028,804.1984
3348417,48.7972,803.8138
3348418,52.7972,803.5706
3348419,17.7972,803.4175
3348420,-62.2028,803.3002
3348421,-207.2028,803.2392
3348422,-378.2028,803.2531
3348423,-491.2028,803.2898
3348424,-472.2028,803.1612
3348425,-311.2028,802.8012
3348426,-31.2028,802.5740
3348427,322.7972,802.7038
3348428,689.7972,803.0893
3348429,1030.7972,803.6057
3348430,1208.7972,803.9730
3348431,1378.7972,804.8409
3348432,1688.7972,807.4424
3348433,1848.7972,811.2756
3348434,1473.7972,813.8731
3348435,724.7972,814.5162
3348436,-92.2028,814.4910
3348437,-844.2028,815.3476
3348438,-1388.2028,817.6910
3348439,-1546.2028,820.4672
3348440,-1336.2028,822.4383
3348441,-1037.2028,823.6887
3348442,-840.2028,824.5106
3348443,-694.2028,824.6301
3348444,-604.2028,823.9661
3348445,-555.2028,822.8300
3348446,-524.2028,821.6462
3348447,-519.2028,820.8164
3348448,-458.2028,820.3680
3348449,-395.2028,820.2000
3348450,-394.2028,820.1701
3348451,-425.2028,820.2001
3348452,-459.2028,820.2336
3348453,-494.2028,820.2002
3348454,-461.2028,819.9860
3348455,-319.2028,819.5492
3348456,-93.2028,818.9579
3348457,440.7972,818.5060
3348458,950.7972,818.9337
3348459,1136.7972,820.0942
3348460,992.7972,821.1458
3348461,677.7972,821.7047
3348462,326.7972,821.6067
3348463,-125.2028,820.9540
3348464,-238.2028,819.9329
3348465,-188.2028,818.7291
3348466,-249.2028,817.7048
3348467,-525.2028,817.0206
3348468,-888.2028,817.1915
3348469,-1177.2028,818.3473
3348470,-1291.2028,819.9492
3348471,-1247.2028,821.4627
3348472,-1132.2028,822.7878
3348473,-992.2028,823.9496
3348474,-781.2028,824.6394
3348475,-456.2028,824.5560
3348476,-62.2028,823.8614
3348477,103.7972,822.8122
3348478,21.7972,821.6774
3348479,-107.2028,820.7862
3348480,-142.2028,820.1009
3348481,-135.2028,819.6326
3348482,-108.2028,819.4989
3348483,-95.2028,819.5059
3348484,-89.2028,819.4844
3348485,-138.2028,819.4619
3348486,-206.2028,819.5021
3348487,-300.2028,819.6052
3348488,-422.2028,819.7355
3348489,-588.2028,819.9026
3348490,-762.2028,820.2973
3348491,-796.2028,820.8095
3348492,-814.2028,821.4149
3348493,-862.2028,822.2098
3348494,-843.2028,823.0393
3348495,-623.2028,823.5071
3348496,-316.2028,823.6243
3348497,54.7972,823.5927
3348498,391.7972,823.6711
3348499,577.7972,823.8580
3348500,567.7972,823.8477
3348501,481.7972,823.4517
3348502,343.7972,822.5189
3348503,230.7972,821.0183
3348504,161.7972,819.0139
3348505,120.7972,816.7995
3348506,355.7972,814.8538
3348507,565.7972,813.6391
3348508,567.7972,812.8733
3348509,484.7972,812.3784
3348510,464.7972,812.1950
3348511,328.7972,812.1219
3348512,114.7972,812.0422
3348513,-7.2028,811.9852
3348514,-79.2028,811.9785
3348515,-232.2028,812.0235
3348516,-461.2028,812.0715
3348517,-681.2028,812.0570
3348518,-525.2028,811.3613
3348519,295.7972,810.3520
3348520,914.7972,810.7363
3348521,902.7972,811.5689
3348522,563.7972,811.9543
3348523,176.7972,811.9703
3348524,-154.2028,811.8922
3348525,-399.2028,811.8803
3348526,-591.2028,812.0123
3348527,-733.2028,812.2906
3348528,-842.2028,812.5908
3348529,-942.2028,812.8493
3348530,-1023.2028,813.1314
3348531,-1039.2028,813.6159
3348532,-972.2028,814.2814
3348533,-814.2028,814.8753
3348534,-698.2028,815.4242
3348535,-567.2028,815.8149
3348536,-349.2028,815.9598
3348537,-206.2028,815.9776
3348538,-217.2028,815.9294
3348539,-363.2028,815.9677
3348540,-600.2028,816.3203
3348541,-827.2028,817.0834
3348542,-1004.2028,818.2206
3348543,-1052.2028,819.5232
3348544,-711.2028,820.1116
3348545,-217.2028,820.1390
3348546,-11.2028,820.0816
3348547,-11.2028,819.9953
3348548,67.7972,819.9396
3348549,161.7972,819.9479
3348550,134.7972,819.9531
3348551,184.7972,819.9668
3348552,352.7972,820.0824
3348553,419.7972,820.2825
3348554,368.7972,820.4439
3348555,241.7972,820.5129
3348556,49.7972,820.5055
3348557,-60.2028,820.4695
3348558,-136.2028,820.4314
3348559,-330.2028,820.4792
3348560,-539.2028,820.7222
3348561,-749.2028,821.2176
3348562,-934.2028,822.0418
3348563,-1097.2028,823.2330
3348564,-1228.2028,824.7264
3348565,-1383.2028,826.6231
3348566,-1529.2028,829.0524
3348567,-1561.2028,831.6730
3348568,-1468.2028,834.0380
3348569,-1245.2028,835.6897
3348570,-968.2028,836.5373
3348571,-572.2028,836.4187
3348572,-182.2028,835.3964
3348573,87.7972,833.7366
3348574,311.7972,832.1726
3348575,358.7972,831.0313
3348576,248.7972,830.3991
3348577,112.7972,830.2147
3348578,-26.2028,830.2017
3348579,-158.2028,830.2253
3348580,-296.2028,830.2933
3348581,-360.2028,830.4085
3348582,0.7972,830.4004
3348583,772.7972,831.1090
3348584,1480.7972,833.6786
3348585,1764.7972,837.3624
3348586,1622.7972,840.4998
3348587,1250.7972,842.2991
3348588,928.7972,843.2606
3348589,664.7972,843.7758
3348590,327.7972,843.9026
3348591,-23.2028,843.8904
3348592,-119.2028,843.7815
3348593,-91.2028,843.4510
3348594,-14.2028,842.8196
3348595,34.7972,841.9858
3348596,-63.2028,841.2791
3348597,-315.2028,841.0979
3348598,-521.2028,841.3934
3348599,-620.2028,841.7918
3348600,-655.2028,841.8922
3348601,-701.2028,841.5285
3348602,-634.2028,840.6219
3348603,-507.2028,839.2783
3348604,-556.2028,837.7079
3348605,-764.2028,836.4170
3348606,-957.2028,835.8129
3348607,-1020.2028,835.8945
3348608,-845.2028,836.2693
3348609,-584.2028,836.6007
3348610,-462.2028,836.8530
3348611,-441.2028,836.8917
3348612,-427.2028,836.5127
3348613,-286.2028,835.7348
3348614,-157.2028,835.0605
3348615,-157.2028,834.5119
